"";"Ano";"UF";"CAPITAL";"RM_RIDE";"V1008";"V1012";"V1013";"V1016";"Estrato";"UPA";"V1022";"V1023";"V1030";"V1031";"V1032";"posest";"A001";"A001A";"A001B1";"A001B2";"A001B3";"A002";"A003";"A004";"A005";"B0011";"B0012";"B0013";"B0014";"B0015";"B0016";"B0017";"B0018";"B0019";"B00110";"B00111";"B00112";"B002";"B0031";"B0032";"B0033";"B0034";"B0035";"B0036";"B0037";"B0041";"B0042";"B0043";"B0044";"B0045";"B0046";"B005";"B006";"B007";"C001";"C002";"C003";"C004";"C005";"C0051";"C0052";"C0053";"C006";"C007";"C007A";"C007B";"C007C";"C007D";"C007E";"C007E1";"C007E2";"C008";"C009";"C010";"C0101";"C01011";"C01012";"C0102";"C01021";"C01022";"C0103";"C0104";"C011A";"C011A1";"C011A11";"C011A12";"C011A2";"C011A21";"C011A22";"C012";"C013";"C014";"C015";"C016";"C017A";"D0011";"D0013";"D0021";"D0023";"D0031";"D0033";"D0041";"D0043";"D0051";"D0053";"D0061";"D0063";"D0071";"D0073";"F001";"F0021";"F0022";"F0061";"F006"
"726";2020;11;11;NA;5;3;5;1;1110011;110009271;1;1;154290;183,33607301;205,77211802;1123;2;2;10;10;1997;22;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;1;1;NA;NA;NA;NA;1;4;NA;1;7;6;NA;NA;NA;44;0;1;1;4;1280;NA;NA;NA;NA;NA;1;1;4;1045;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;1;600;2;NA;2;NA;3;500;2;1;2
"727";2020;11;11;NA;5;3;5;1;1110011;110009271;1;1;133809;183,33607301;213,23064796;1121;3;4;99;99;9999;5;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;1;600;2;NA;2;NA;3;500;2;1;2
"728";2020;11;11;NA;8;4;5;1;1110011;110009271;1;1;124609;183,33607301;180,89026344;1125;1;1;17;7;1974;45;2;4;5;1;2;2;2;2;2;2;1;2;2;1;2;1;NA;NA;NA;NA;NA;NA;NA;2;1;2;2;2;2;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;1;NA;1;1;24;NA;NA;NA;44;44;1;1;4;1200;NA;NA;NA;NA;NA;1;1;4;1200;NA;NA;NA;1;NA;NA;NA;NA;NA;1;900;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;2
"729";2020;11;11;NA;8;4;5;1;1110011;110009271;1;1;157421;183,33607301;249,99157144;1113;2;5;2;5;1996;24;1;4;4;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;NA;1;23;6;NA;NA;NA;44;44;1;1;4;1200;NA;NA;NA;NA;NA;1;1;4;1200;NA;NA;NA;1;NA;NA;NA;NA;NA;1;900;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;2
"730";2020;11;11;NA;8;4;5;1;1110011;110009271;1;1;146160;183,33607301;254,32002911;1112;3;5;12;12;2004;15;1;4;4;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;3;2;1;900;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;2
"731";2020;11;11;NA;10;3;5;1;1110011;110009271;1;1;124609;183,33607301;180,89026344;1125;1;1;25;2;1975;45;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;1;7;NA;NA;8;23;NA;NA;NA;7;7;1;1;5;3000;NA;NA;NA;NA;NA;1;1;6;3600;NA;NA;NA;1;NA;1;NA;NA;NA;1;1500;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;700;3;1;1
"732";2020;11;11;NA;10;3;5;1;1110011;110009271;1;1;157421;183,33607301;249,99157144;1113;2;5;26;8;1992;27;1;4;6;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;2;1;1500;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;700;3;1;1
"733";2020;11;11;NA;10;3;5;1;1110011;110009271;1;1;146160;183,33607301;254,32002911;1112;3;5;29;11;2000;19;1;1;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;2;1;1500;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;700;3;1;1
"734";2020;11;11;NA;10;3;5;1;1110011;110009271;1;1;139963;183,33607301;206,13272219;1122;4;5;18;10;2003;16;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;2;1;1500;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;700;3;1;1
"735";2020;11;11;NA;10;3;5;1;1110011;110009271;1;1;139963;183,33607301;206,13272219;1122;5;5;19;10;2005;14;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;2;1;1500;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;700;3;1;1
"736";2020;11;11;NA;13;1;5;1;1110011;110009271;1;1;54453;183,33607301;163,98053513;1127;1;1;17;12;1954;65;2;4;3;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;4;2;1;1100;2;NA;2;NA;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"737";2020;11;11;NA;13;1;5;1;1110011;110009271;1;1;122285;183,33607301;225,11414378;1115;2;5;16;8;1976;43;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;1;1;1100;2;NA;2;NA;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"738";2020;11;11;NA;13;1;5;1;1110011;110009271;1;1;150235;183,33607301;217,20539068;1124;3;5;20;5;1981;38;2;4;7;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;1;1;1100;2;NA;2;NA;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"739";2020;11;11;NA;14;1;5;1;1110011;110009271;1;1;95096;183,33607301;201,75859336;1116;1;1;20;6;1964;55;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;2;7;NA;NA;12;1;NA;NA;NA;40;40;1;NA;NA;NA;2;4;1500;NA;NA;1;NA;NA;NA;2;4;1500;1;NA;2;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"740";2020;11;11;NA;14;1;5;1;1110011;110009271;1;1;90903;183,33607301;191,13156615;1126;2;2;2;2;1969;51;2;1;8;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;2;5;2;2;24;19;NA;NA;NA;40;20;1;1;5;3000;NA;NA;NA;NA;NA;1;1;5;2600;NA;NA;NA;2;1;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"741";2020;11;11;NA;14;1;5;1;1110011;110009271;1;1;152194;183,33607301;190,37281509;1114;3;4;20;9;1985;34;1;4;6;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;NA;1;8;14;NA;NA;NA;40;40;1;1;4;1400;NA;NA;NA;NA;NA;1;1;4;1400;NA;NA;NA;1;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"742";2020;11;11;NA;14;1;5;1;1110011;110009271;1;1;146160;183,33607301;254,32002911;1112;4;4;1;7;2001;18;1;1;6;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;3;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"743";2020;11;11;NA;14;1;5;1;1110011;110009271;1;1;133809;183,33607301;213,23064796;1121;5;10;17;1;2013;7;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"744";2020;11;11;NA;1;4;5;1;1110011;110018052;1;1;157421;193,31657255;263,60068133;1113;1;1;7;10;1991;28;1;4;4;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;1;7;NA;NA;8;15;NA;NA;NA;44;44;1;1;5;2000;NA;NA;NA;NA;NA;1;1;3;700;NA;NA;NA;1;NA;2;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;750;3;1;1
"745";2020;11;11;NA;1;4;5;1;1110011;110018052;1;1;154290;193,31657255;216,97399715;1123;2;2;14;2;1992;28;2;4;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;8;1;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;750;3;1;1
"746";2020;11;11;NA;1;4;5;1;1110011;110018052;1;1;140194;193,31657255;251,52219198;1111;3;4;8;6;2012;7;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;750;3;1;1
"747";2020;11;11;NA;1;4;5;1;1110011;110018052;1;1;140194;193,31657255;251,52219198;1111;4;4;14;11;2018;1;1;4;1;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;750;3;1;1
"748";2020;11;11;NA;2;4;5;1;1110011;110018052;1;1;124609;193,31657255;190,73761732;1125;1;1;31;1;1976;44;2;4;5;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;2;1;2;2;2;2;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;NA;1;10;12;NA;NA;NA;36;36;1;1;4;1200;NA;NA;NA;NA;NA;1;1;4;1200;NA;NA;NA;1;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"749";2020;11;11;NA;4;3;5;1;1110011;110018052;1;1;95096;193,31657255;212,74198313;1116;1;1;10;8;1960;59;1;4;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;4;2;1;1054;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;2
"750";2020;11;11;NA;4;3;5;1;1110011;110018052;1;1;54453;193,31657255;172,90735258;1127;2;2;7;9;1957;62;2;4;7;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;4;2;1;1054;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;2
"751";2020;11;11;NA;5;2;5;1;1110011;110018052;1;1;55619;193,31657255;193,21028259;1117;1;1;7;10;1957;62;1;1;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;2;NA;2;NA;2;NA;2;NA;1;600;2;NA;2;NA;1;NA;NA;1;1
"752";2020;11;11;NA;6;2;5;1;1110011;110018052;1;1;32568;193,31657255;158,39730012;1118;1;1;24;3;1950;70;1;4;5;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;4;2;1;4000;2;NA;2;NA;2;NA;2;NA;2;NA;1;2500;1;NA;NA;1;1
"753";2020;11;11;NA;6;2;5;1;1110011;110018052;1;1;33374;193,31657255;156,53975805;1128;2;2;28;4;1950;70;2;4;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;1;1;1;NA;NA;NA;NA;2;5;1;2;27;20;NA;NA;NA;40;0;1;1;5;3000;NA;NA;NA;NA;NA;1;1;5;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;4000;2;NA;2;NA;2;NA;2;NA;2;NA;1;2500;1;NA;NA;1;1
"754";2020;11;11;NA;6;2;5;1;1110011;110018052;1;1;122285;193,31657255;237,36896943;1115;3;4;22;12;1973;46;1;4;4;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;4;2;1;4000;2;NA;2;NA;2;NA;2;NA;2;NA;1;2500;1;NA;NA;1;1
"755";2020;11;11;NA;6;2;5;1;1110011;110018052;1;1;152194;193,31657255;200,73638273;1114;4;4;10;6;1984;35;1;4;7;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;1;1;NA;NA;NA;NA;2;5;2;3;34;18;NA;NA;NA;40;0;1;1;5;2500;NA;NA;NA;NA;NA;1;1;5;2500;NA;NA;NA;NA;NA;2;NA;NA;NA;1;4000;2;NA;2;NA;2;NA;2;NA;2;NA;1;2500;1;NA;NA;1;1
"756";2020;11;11;NA;7;2;5;1;1110011;110018052;1;1;54453;193,31657255;172,90735258;1127;1;1;31;10;1956;63;2;1;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;4;2;2;NA;1;1800;2;NA;2;NA;1;600;2;NA;2;NA;1;NA;NA;1;1
"757";2020;11;11;NA;7;2;5;1;1110011;110018052;1;1;152194;193,31657255;200,73638273;1114;2;2;4;5;1983;37;1;4;3;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;NA;1;31;25;NA;NA;NA;36;36;1;1;5;1700;NA;NA;NA;NA;NA;1;1;5;1700;NA;NA;NA;1;NA;NA;NA;NA;NA;2;NA;1;1800;2;NA;2;NA;1;600;2;NA;2;NA;1;NA;NA;1;1
"758";2020;11;11;NA;7;2;5;1;1110011;110018052;1;1;146160;193,31657255;268,16477277;1112;3;6;31;5;2005;14;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;3;2;2;NA;1;1800;2;NA;2;NA;1;600;2;NA;2;NA;1;NA;NA;1;1
"759";2020;11;11;NA;9;2;5;1;1110011;110018052;1;1;122285;193,31657255;237,36896943;1115;1;1;30;6;1972;47;1;2;7;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;40;40;1;1;6;3200;NA;NA;NA;NA;NA;1;1;6;3200;NA;NA;NA;1;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;500;2;1;1
"760";2020;11;11;NA;9;2;5;1;1110011;110018052;1;1;124609;193,31657255;190,73761732;1125;2;2;28;7;1971;48;2;1;7;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;2;5;2;2;25;19;NA;NA;NA;60;30;1;1;6;4000;NA;NA;NA;NA;NA;1;1;5;2000;NA;NA;NA;2;1;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;500;2;1;1
"761";2020;11;11;NA;9;2;5;1;1110011;110018052;1;1;146160;193,31657255;268,16477277;1112;3;4;14;5;2003;17;1;1;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;3;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;500;2;1;1
"762";2020;11;11;NA;10;2;5;1;1110011;110018052;1;1;95096;193,31657255;212,74198313;1116;1;1;17;4;1962;58;1;4;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;1;2;2;2;NA;NA;2;6;NA;NA;18;25;1;1;NA;40;0;1;1;6;4000;NA;NA;NA;NA;NA;1;1;0;0;NA;NA;NA;NA;NA;2;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"763";2020;11;11;NA;10;2;5;1;1110011;110018052;1;1;90903;193,31657255;201,53643889;1126;2;2;16;2;1964;56;2;4;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;1;3;2;2;NA;NA;2;8;NA;NA;6;6;NA;NA;NA;40;0;1;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"764";2020;11;11;NA;10;2;5;1;1110011;110018052;1;1;152194;193,31657255;200,73638273;1114;3;4;8;8;1983;36;1;4;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;7;NA;NA;6;6;NA;NA;NA;40;40;1;1;5;2500;NA;NA;NA;NA;NA;1;1;5;2500;NA;NA;NA;1;NA;2;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"765";2020;11;11;NA;10;2;5;1;1110011;110018052;1;1;154290;193,31657255;216,97399715;1123;5;7;17;10;1991;28;2;5;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;8;NA;NA;6;6;NA;NA;NA;40;40;1;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;1;NA;2;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"766";2020;11;11;NA;10;2;5;1;1110011;110018052;1;1;139963;193,31657255;217,35423199;1122;6;10;23;9;2004;15;2;1;4;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;3;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"767";2020;11;11;NA;10;2;5;1;1110011;110018052;1;1;140194;193,31657255;251,52219198;1111;7;10;8;7;2011;8;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"768";2020;11;11;NA;10;2;5;1;1110011;110018052;1;1;139963;193,31657255;217,35423199;1122;4;5;22;5;2008;11;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"769";2020;11;11;NA;11;3;5;1;1110011;110018052;1;1;122285;193,31657255;237,36896943;1115;1;1;12;5;1976;44;1;4;3;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;1;7;NA;NA;10;12;NA;NA;NA;32;32;1;1;5;3000;NA;NA;NA;NA;NA;1;1;4;1500;NA;NA;NA;1;NA;2;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
